"individual_slope","annual_pct_change"
-0.144967345141981,-28.3802740517616
0.062012552202383,15.3486596001907
-0.0829483993557046,-17.386389899683
-0.219975479345595,-39.7406391912696
-0.146260950552542,-28.5932857843112
-0.146635186464269,-28.6547911625682
-0.0693285689652629,-14.7545061612529
-0.260087536008082,-45.0569879948247
0.0133910918597948,3.13144240229231
-0.139462821542429,-27.4667431338829
-0.0963022893866887,-19.8879748097779
-0.0814154729058224,-17.0942739328419
-0.0857216075527403,-17.9122423456019
-0.181610042272251,-34.1751379340619
-0.115950737861362,-23.4316546336481
-0.0695263423648721,-14.7933172758903
-0.0302613865063316,-6.7307222999955
-0.3653638821924,-56.8842328510347
-0.105151894443171,-21.5038953437972
-0.110558966756094,-22.4751323930373
-0.124141855014134,-24.8622570912926
-0.17819679737065,-33.6557631784164
-0.113975695294471,-23.0826515160141
-0.0926507677181404,-19.2115581094602
-0.0159941190026127,-3.61579245999086
0.0113606654087483,2.65040457933041
-0.1398757928778,-27.5356823444402
-0.157306498790595,-30.3864949326212
-0.19845876809247,-36.6799525105144
-0.0568329413868919,-12.2661760976434
-0.0247387065416306,-5.53709581879596
-0.090899745556755,-18.8851714728898
-0.179167514250337,-33.803887442227
-0.0208537564259181,-4.68829390148441
-0.181411983220431,-34.145111803043
-0.135679355282434,-26.8320908620136
-0.103480784861552,-21.2012705222882
-0.103699093730207,-21.240870699825
-0.146864888830775,-28.6925163256315
-0.218051831855969,-39.473136670919
-0.04944200050242,-10.7603209868605
0.0211086246667501,4.98049704527987
-0.0839759133542295,-17.5816175740955
-0.138166633140034,-27.2499381538114
-0.0322505580326568,-7.15694083306012
-0.197386371161598,-36.5234040533726
-0.100097343117764,-20.5849786699462
-0.0839019516282524,-17.5675802672277
-0.197011682901996,-36.4686158876981
-0.232184546426616,-41.4110852521741
-0.125453265870324,-25.0888034404382
-0.135394156264133,-26.7840260811076
-0.251910160199922,-44.0126592951514
-0.05236056970595,-11.3580236850355
-0.0923482607036604,-19.1552654673691
-0.193972940725572,-36.0225303776561
0.0509002638046354,12.4346736877165
-0.16258439089508,-31.2273737729363
-0.160239088708523,-30.85497924984
-0.0761599580868398,-16.0849144021132
0.0376624125463319,9.05922635134033
-0.25375477016534,-44.2499540291431
-0.239696930710501,-42.4158355881748
-0.156666549542498,-30.283841202019
-0.109157929618534,-22.224632770264
-0.0162069724707558,-3.6630200601883
0.0449555434597984,10.9061280430406
