"SA_code","SA_name","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","ct24pos","ct24all","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","cpp14","cpp15","cpp16","cpp17","cpp18","cpp19","cpp20","cpp21","cpp22","cpp23","cpp24","tpp14","tpp15","tpp16","tpp17","tpp18","tpp19","tpp20","tpp21","tpp22","tpp23","tpp24","ccpp24","ctpp24","c1M","t1M","c1MPPY"
21105,"Yarra Ranges",0,0,0,0,0,0,1,1,0,0,1,2,NA,1,2,3,4,2,3,5,4,7,3,33,151128,152549,154411,155891,156997,157926,158057,156602,156643,157869,159320,0,0,0,0,0,0,0.632683145953675,0.638561448768215,0,0,0.627667587245795,1.32338150442009,NA,0.647622254891167,1.28294770063698,1.91086453881284,2.53283183263047,1.26536629190735,1.91568434630464,3.19197155314952,2.53374633398577,4.39367311072056,1.88300276173738,20.7130303791112,18.8300276173738,207.130303791112,1.74683371831608
21201,"Cardinia",0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,1,1,3,1,1,2,NA,2,1,11,88250,92476,97736,102414,107103,112155,116662,119721,123343,127118,130536,0,0,0,0.97642900384713,0,0,0,0,0,0,0,NA,NA,NA,0.97642900384713,0.933680662539798,2.674869600107,0.857177144228626,0.835275348518639,1.62149453150969,NA,1.53214438928725,0.766072194643623,8.42679414107986,7.66072194643623,84.2679414107986,0.821345791506299
21202,"Casey - North",0,0,0,0,0,0,0,0,0,1,1,NA,NA,2,2,NA,3,3,2,2,8,2,2,24,133489,135039,137253,138837,140036,140938,141036,138661,138933,141809,144349,0,0,0,0,0,0,0,0,0,0.705173860615335,0.692765450401458,NA,NA,1.4571630492594,1.44053818506594,NA,2.12859555265436,2.12711648089849,1.442366635175,1.43954280120634,5.64139088492268,1.38553090080292,1.38553090080292,16.626370809635,13.8553090080292,166.26370809635,1.30686496164351
21203,"Casey - South",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,NA,5,154448,164489,175536,186109,198051,211068,222934,230897,240171,250301,261066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47378096158584,0.448563251904151,NA,NA,0.799037958298209,0.383044900523239,NA,1.9152245026162,NA,19.152245026162,0
21204,"Dandenong",1,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,3,1,3,NA,3,4,3,2,20,188015,192095,196452,199314,201542,203380,202670,195868,195300,200879,204942,0.531872456984815,0.520575756787006,0,0,0,0,0,0,0,0,0,0.531872456984815,0.520575756787006,0.509030195671207,NA,1.48852348393883,0.491690431704199,1.48023881186165,NA,1.53609831029186,1.99124846300509,1.46382879058465,0.975885860389769,9.75885860389769,9.75885860389769,97.5885860389769,0.917238909091076
21205,"Monash",0,0,0,0,0,0,0,0,0,1,0,2,1,NA,1,2,3,4,1,3,3,2,1,22,178402,181292,184587,187609,190014,191835,192834,185251,187417,195627,201180,0,0,0,0,0,0,0,0,0,0.511176882536664,0,1.12106366520555,0.551596319749355,NA,0.533023469023341,1.0525540223352,1.56384392837595,2.07432299283321,0.539808152182714,1.60070858033156,1.53353064760999,0.994134605825629,0.497067302912814,10.9354806640819,4.97067302912814,109.354806640819,0.481684431188489
21301,"Brimbank",0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,2,1,NA,1,1,1,1,7,189666,191978,195201,197107,197969,197821,195438,188038,184854,187487,189454,0,0,0,0,0,0.505507504258901,0,0,0,0,0,0.527242626511868,NA,NA,NA,NA,1.0110150085178,0.51167122054053,NA,0.540967466216582,0.533370313675081,0.527832613721537,0.527832613721537,3.69482829605076,5.27832613721537,36.9482829605076,0.472810332607885
21302,"Hobsons Bay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,NA,NA,1,NA,6,85560,86808,88419,89250,89970,90716,90097,87456,87166,88929,90765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16877045348294,NA,NA,NA,NA,2.20468274615283,NA,2.28686425173802,NA,NA,1.10174626783452,NA,6.6104776070071,NA,66.104776070071,0
21303,"Maribyrnong",0,0,0,0,0,1,0,0,0,0,0,NA,1,1,2,1,1,NA,NA,1,1,1,1,9,82463,84783,86942,88120,88871,89460,89418,86385,87605,91762,94251,0,0,0,0,0,1.11781801922647,0,0,0,0,0,NA,1.17948173572532,1.15019208207771,2.26963231956423,1.12522645182343,1.11781801922647,NA,NA,1.14148735802751,1.08977572415597,1.06099670030026,1.06099670030026,9.54897030270236,10.6099670030026,95.4897030270236,1.0308640702637
21304,"Melton - Bacchus Marsh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2,3,3,1,NA,13,146728,152820,159962,167850,176523,185135,193178,201101,213073,225682,239306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654364611961785,NA,1.1915400655347,NA,0.54014637966889,NA,0.994525139109204,1.40796816114665,1.32930406501183,0.417875021938439,NA,5.4323752851997,NA,54.323752851997,0
21305,"Wyndham",0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,2,3,2,1,1,3,3,NA,2,15,206369,218681,232034,246866,262190,278303,292388,301133,314096,328896,341877,0,0,0,0,0.381402799496548,0,0.342011300053354,0,0,0,0,NA,NA,NA,0.810156117083762,1.14420839848964,0.718641193231837,0.342011300053354,0.332079180959908,0.955122000916917,0.912142440163456,NA,0.585005718430898,4.38754288823173,5.85005718430898,43.8754288823173,0.661630993177592
21401,"Frankston",0,1,0,0,0,0,0,0,0,0,0,1,3,NA,1,2,6,2,3,3,9,4,1,34,136181,137790,139502,140601,141531,141970,142191,140824,141161,142826,144615,0,0.725742071267871,0,0,0,0,0,0,0,0,0,0.734316828338755,2.17722621380361,NA,0.711232494790222,1.41311797415407,4.22624498133408,1.40655878360796,2.13031869567687,2.12523289010421,6.30137369946648,2.76596480309788,0.69149120077447,23.510700826332,6.9149120077447,235.10700826332,0.645497782069621
